"district_id";"frequency";"date";"avg_mensal_income";"avg_mensal_expenses";"avg_transaction_count";"gender";"owner_account_id";"owner_account_age";"account_age";"min_balance";"max_balance";"account_id"
61.0;"monthly issuance";9/27/93 12:00 AM;7184.367500000002;7393.935135135138;4.475;"F";1264.0;"24";"7";200.0;77637.1;1052.0
62.0;"issuance after transaction";9/27/93 12:00 AM;44259.515;43180.428205128206;6.875;"F";12577.0;"50";"7";-488.6;148993.0;10227.0
61.0;"monthly issuance";9/28/93 12:00 AM;4821.984999999999;4805.400000000003;4.475;"F";3835.0;"69";"7";900.0;26569.0;3171.0
5.0;"monthly issuance";9/28/93 12:00 AM;23140.0375;22971.184210526302;6.225;"F";274.0;"30";"7";800.0;71047.9;228.0
29.0;"monthly issuance";9/29/93 12:00 AM;18550.427499999998;17740.07894736841;6.15;"M";4365.0;"39";"7";700.0;70540.5;3618.0
40.0;"monthly issuance";9/29/93 12:00 AM;22847.344999999994;21374.39473684209;6.425;"F";1220.0;"47";"7";600.0;101681.2;1016.0
70.0;"monthly issuance";10/2/93 12:00 AM;19017.315384615387;19138.135135135122;5.666666666666667;"M";20.0;"21";"7";800.0;66670.5;15.0
20.0;"monthly issuance";10/2/93 12:00 AM;19309.661538461536;19487.99999999999;5.794871794871795;"M";3915.0;"23";"7";200.0;59750.5;3237.0
36.0;"monthly issuance";10/3/93 12:00 AM;25818.076923076926;25007.729729729715;6.615384615384615;"M";1799.0;"41";"7";1000.0;109354.1;1485.0
23.0;"monthly issuance";10/3/93 12:00 AM;36191.549999999996;28953.57142857143;5.875;"M";9611.0;"42";"7";900.0;97457.4;7769.0
26.0;"monthly issuance";10/3/93 12:00 AM;5072.882051282051;4849.028571428575;5.487179487179487;"M";3153.0;"76";"7";300.0;36897.8;2613.0
8.0;"monthly issuance";10/5/93 12:00 AM;3220.1179487179484;3025.514285714287;6.487179487179487;"M";2663.0;"24";"7";300.0;23520.3;2201.0
74.0;"monthly issuance";10/5/93 12:00 AM;37598.594871794885;37946.09473684211;6.153846153846154;"M";2302.0;"43";"7";600.0;144478.3;1896.0
1.0;"monthly issuance";10/5/93 12:00 AM;11577.653846153846;11486.783783783778;5.615384615384615;"M";6501.0;"30";"7";400.0;47278.6;5387.0
1.0;"monthly issuance";10/5/93 12:00 AM;3294.876923076923;3080.7142857142876;4.615384615384615;"F";4266.0;"26";"7";1100.0;22013.8;3535.0
1.0;"monthly issuance";10/5/93 12:00 AM;5378.08717948718;5650.541176470591;5.538461538461538;"F";1343.0;"61";"7";900.0;29184.5;1120.0
41.0;"monthly issuance";10/6/93 12:00 AM;3432.0923076923077;3195.1714285714297;5.641025641025641;"M";284.0;"26";"7";1000.0;30632.8;235.0
76.0;"monthly issuance";10/6/93 12:00 AM;6158.902564102563;6155.364705882356;4.82051282051282;"M";4463.0;"77";"7";800.0;42721.1;3701.0
67.0;"monthly issuance";10/8/93 12:00 AM;3423.7102564102565;3019.5411764705896;4.128205128205129;"M";1837.0;"43";"7";500.0;33025.6;1516.0
33.0;"monthly issuance";10/8/93 12:00 AM;5977.525641025641;5152.036111111115;4.410256410256411;"M";5478.0;"55";"7";-481.8;53709.3;4543.0
70.0;"weekly issuance";10/8/93 12:00 AM;14238.27692307692;14765.028571428571;5.794871794871795;"F";2932.0;"60";"7";800.0;81018.2;2427.0
64.0;"monthly issuance";10/8/93 12:00 AM;3292.1564102564103;3144.8647058823544;5.17948717948718;"M";2407.0;"25";"7";900.0;28475.8;1981.0
74.0;"monthly issuance";10/8/93 12:00 AM;24825.483333333334;26507.281818181815;6.833333333333333;"F";10566.0;"58";"7";-2719.7;130801.0;8566.0
17.0;"monthly issuance";10/8/93 12:00 AM;8497.379487179489;8505.09189189189;6.948717948717949;"M";814.0;"41";"7";700.0;43761.9;678.0
56.0;"monthly issuance";10/8/93 12:00 AM;28280.394871794877;28774.51944444443;4.9743589743589745;"F";5617.0;"42";"7";-1115.6;107335.3;4659.0
34.0;"monthly issuance";10/8/93 12:00 AM;1478.1625000000008;1815.7894736842106;1.6388888888888888;"M";4892.0;"31";"7";900.0;25800.0;4059.0
73.0;"issuance after transaction";10/8/93 12:00 AM;13108.502564102562;12872.783783783783;5.435897435897436;"M";4836.0;"48";"7";600.0;51701.0;4013.0
75.0;"monthly issuance";10/8/93 12:00 AM;25300.443589743583;24959.934210526302;5.384615384615385;"M";8463.0;"53";"7";-3354.2;132043.3;7011.0
76.0;"monthly issuance";10/8/93 12:00 AM;23742.241025641022;24100.837837837822;4.846153846153846;"M";2578.0;"46";"7";700.0;77596.8;2132.0
44.0;"monthly issuance";10/8/93 12:00 AM;4333.420512820513;4332.2000000000035;4.564102564102564;"M";2201.0;"71";"7";1000.0;27062.5;1816.0
58.0;"monthly issuance";10/9/93 12:00 AM;6843.533333333333;6451.000000000004;5.641025641025641;"F";3165.0;"24";"7";400.0;45811.6;2623.0
47.0;"monthly issuance";10/9/93 12:00 AM;3451.3;3343.54117647059;4.410256410256411;"M";3373.0;"48";"7";800.0;24531.4;2793.0
18.0;"monthly issuance";10/9/93 12:00 AM;7323.148717948718;7398.02702702703;7.17948717948718;"M";2994.0;"37";"7";1100.0;35879.3;2479.0
75.0;"monthly issuance";10/10/93 12:00 AM;15332.179999999998;10333.333333333334;2.6;"M";13687.0;"41";"7";500.0;52246.0;11135.0
1.0;"monthly issuance";10/10/93 12:00 AM;20111.13076923077;17936.384615384617;3.2142857142857144;"M";9933.0;"59";"7";400.0;115000.2;8041.0
5.0;"monthly issuance";10/10/93 12:00 AM;6652.933333333334;6443.638888888892;4.794871794871795;"F";591.0;"26";"7";500.0;41382.7;492.0
56.0;"monthly issuance";10/10/93 12:00 AM;1926.1285714285723;2221.4285714285716;1.3;"F";957.0;"59";"7";200.0;23400.0;799.0
51.0;"monthly issuance";10/11/93 12:00 AM;18668.094871794874;18264.875675675663;6.538461538461538;"M";4791.0;"64";"7";900.0;65942.8;3972.0
54.0;"monthly issuance";10/11/93 12:00 AM;3211.6205128205133;3082.1294117647076;5.3076923076923075;"F";1780.0;"46";"7";500.0;23480.9;1468.0
70.0;"monthly issuance";10/11/93 12:00 AM;45864.91794871795;46488.340540540565;6.282051282051282;"F";750.0;"44";"7";900.0;146488.2;624.0
40.0;"monthly issuance";10/12/93 12:00 AM;3246.2923076923075;3279.952941176472;4.641025641025641;"M";4210.0;"21";"7";300.0;23558.1;3483.0
56.0;"monthly issuance";10/14/93 12:00 AM;24912.322222222225;28983.54285714286;4.666666666666667;"F";5134.0;"33";"7";1000.0;72512.5;4260.0
43.0;"monthly issuance";10/14/93 12:00 AM;6800.646153846153;7062.668571428575;5.17948717948718;"M";740.0;"77";"7";1100.0;37880.6;616.0
59.0;"monthly issuance";10/15/93 12:00 AM;6441.610256410256;6213.288888888893;7.641025641025641;"M";1121.0;"61";"7";700.0;40922.8;931.0
11.0;"monthly issuance";10/16/93 12:00 AM;12668.749999999996;14088.999999999996;4.102564102564102;"M";123.0;"31";"7";400.0;96777.1;102.0
75.0;"monthly issuance";10/16/93 12:00 AM;8985.858974358978;8547.032432432432;5.9743589743589745;"F";651.0;"24";"7";300.0;70851.1;540.0
1.0;"weekly issuance";10/17/93 12:00 AM;29260.860526315788;32429.145454545454;4.846153846153846;"F";3211.0;"33";"7";-8961.1;135344.3;2660.0
1.0;"monthly issuance";10/17/93 12:00 AM;7194.892307692306;7022.677777777782;4.743589743589744;"M";5164.0;"29";"7";500.0;43786.4;4287.0
6.0;"monthly issuance";10/17/93 12:00 AM;4366.6871794871795;3893.0944444444467;6.871794871794871;"F";4286.0;"35";"7";700.0;35904.5;3551.0
41.0;"monthly issuance";10/17/93 12:00 AM;26147.18461538462;25512.281081081066;5.153846153846154;"M";2513.0;"59";"7";1000.0;105997.3;2072.0
77.0;"monthly issuance";10/18/93 12:00 AM;4479.915384615384;4028.4685714285747;4.769230769230769;"M";4959.0;"21";"7";400.0;67900.7;4119.0
28.0;"monthly issuance";10/19/93 12:00 AM;24544.025641025644;23589.25405405404;6.435897435897436;"M";1629.0;"34";"7";200.0;87095.1;1345.0
36.0;"monthly issuance";10/20/93 12:00 AM;7172.6871794871795;6738.725714285718;7.102564102564102;"F";1897.0;"31";"7";200.0;50124.7;1565.0
11.0;"monthly issuance";10/20/93 12:00 AM;15821.439999999999;14585.425;4.3;"F";3414.0;"53";"7";800.0;51971.4;2824.0
61.0;"monthly issuance";10/20/93 12:00 AM;11151.761538461538;10386.172972972969;7.102564102564102;"F";2490.0;"39";"7";800.0;59012.1;2052.0
21.0;"monthly issuance";10/20/93 12:00 AM;20758.933333333338;19728.17297297296;6.794871794871795;"F";2142.0;"59";"7";1100.0;86730.3;1767.0
75.0;"monthly issuance";10/21/93 12:00 AM;4466.9;4284.455555555558;5.564102564102564;"M";2588.0;"42";"7";600.0;31466.8;2140.0
35.0;"monthly issuance";10/21/93 12:00 AM;14164.248717948714;13352.335135135127;4.615384615384615;"M";1262.0;"48";"7";800.0;61519.5;1051.0
56.0;"monthly issuance";10/22/93 12:00 AM;6518.423076923078;6325.95555555556;6.17948717948718;"F";4736.0;"57";"7";1000.0;34240.3;3927.0
1.0;"monthly issuance";10/22/93 12:00 AM;17789.771794871795;17500.875675675663;8.205128205128204;"F";2488.0;"20";"7";900.0;59493.9;2050.0
31.0;"monthly issuance";10/22/93 12:00 AM;4785.892307692308;4281.952941176474;4.794871794871795;"F";2756.0;"81";"7";400.0;43667.0;2276.0
5.0;"monthly issuance";10/23/93 12:00 AM;25568.38974358975;26023.38378378377;5.128205128205129;"F";151.0;"29";"7";200.0;112359.0;126.0
11.0;"monthly issuance";10/23/93 12:00 AM;35426.669230769236;36250.178947368455;5.923076923076923;"F";3454.0;"51";"7";1637.3;143331.5;2859.0
23.0;"monthly issuance";10/23/93 12:00 AM;3268.2871794871794;3331.0705882352954;4.615384615384615;"M";3220.0;"43";"7";700.0;25845.8;2667.0
46.0;"monthly issuance";10/23/93 12:00 AM;2564.0;1238.4615384615386;1.0;"F";2168.0;"37";"7";400.0;48000.0;1789.0
47.0;"monthly issuance";10/23/93 12:00 AM;2370.8333333333335;2021.4285714285713;1.0;"F";1009.0;"38";"7";1100.0;36400.0;838.0
70.0;"monthly issuance";10/23/93 12:00 AM;5057.202564102565;4999.423529411768;4.948717948717949;"M";3950.0;"76";"7";200.0;32706.4;3264.0
70.0;"monthly issuance";10/24/93 11:00 PM;4292.223076923076;4176.305882352944;5.0;"F";240.0;"71";"7";900.0;30570.1;198.0
5.0;"monthly issuance";10/24/93 11:00 PM;20145.899999999998;21843.200000000004;5.285714285714286;"M";2834.0;"51";"7";500.0;62238.8;2345.0
72.0;"issuance after transaction";10/24/93 11:00 PM;35772.5;41080.0;3.625;"M";6349.0;"28";"7";800.0;120567.3;5256.0
64.0;"monthly issuance";10/24/93 11:00 PM;7534.353846153847;7720.3351351351375;6.0;"M";48.0;"60";"7";700.0;41560.0;40.0
13.0;"monthly issuance";10/24/93 11:00 PM;5828.607692307692;5366.566666666669;4.743589743589744;"M";505.0;"23";"7";800.0;36791.0;419.0
43.0;"monthly issuance";10/24/93 11:00 PM;3330.9282051282053;3580.8352941176495;4.615384615384615;"F";4692.0;"45";"7";800.0;19757.1;3892.0
69.0;"monthly issuance";10/24/93 11:00 PM;3143.217948717948;3037.1882352941193;5.435897435897436;"F";1469.0;"34";"7";200.0;21633.2;1217.0
11.0;"monthly issuance";10/25/93 11:00 PM;33208.19487179488;32818.82631578947;5.17948717948718;"M";479.0;"53";"7";400.0;110069.3;397.0
68.0;"monthly issuance";10/25/93 11:00 PM;4362.117948717951;4248.125714285717;5.3076923076923075;"M";3805.0;"58";"7";300.0;33061.4;3146.0
16.0;"monthly issuance";10/26/93 11:00 PM;4529.238461538463;4829.18823529412;5.538461538461538;"F";349.0;"73";"7";600.0;27025.0;287.0
45.0;"monthly issuance";10/26/93 11:00 PM;2000.0;1917.6470588235295;1.0;"F";2639.0;"50";"7";400.0;26600.0;2180.0
59.0;"monthly issuance";10/27/93 11:00 PM;12655.117948717949;12378.659459459452;5.589743589743589;"F";432.0;"48";"7";700.0;51801.5;354.0
2.0;"monthly issuance";10/27/93 11:00 PM;6460.305128205126;6546.925714285719;5.794871794871795;"M";312.0;"76";"7";600.0;37227.9;259.0
67.0;"monthly issuance";10/29/93 11:00 PM;6117.374358974357;5572.811428571432;4.82051282051282;"M";2021.0;"81";"7";500.0;43543.9;1666.0
36.0;"monthly issuance";10/31/93 11:00 PM;26862.189473684208;26999.511111111096;6.5;"F";1812.0;"53";"7";300.0;92882.0;1495.0
28.0;"monthly issuance";10/31/93 11:00 PM;24231.797368421056;24184.84444444443;6.657894736842105;"M";3116.0;"49";"7";500.0;81327.4;2582.0
16.0;"monthly issuance";10/31/93 11:00 PM;44601.87894736842;45921.56666666669;5.526315789473684;"F";5392.0;"45";"7";500.0;115093.9;4470.0
57.0;"monthly issuance";10/31/93 11:00 PM;4159.218421052631;4089.747058823532;4.526315789473684;"F";1671.0;"69";"7";1000.0;28998.6;1381.0
38.0;"monthly issuance";10/31/93 11:00 PM;35669.61578947368;35892.94594594596;6.078947368421052;"M";2941.0;"49";"7";200.0;145042.9;2435.0
1.0;"monthly issuance";10/31/93 11:00 PM;4221.331578947369;4146.364705882355;4.421052631578948;"F";653.0;"70";"7";900.0;26085.9;542.0
13.0;"monthly issuance";10/31/93 11:00 PM;18063.89736842105;18381.233333333323;6.473684210526316;"M";1347.0;"30";"7";400.0;58965.2;1123.0
1.0;"monthly issuance";10/31/93 11:00 PM;22388.98421052631;22034.066666666655;5.7631578947368425;"M";3900.0;"57";"7";200.0;71351.7;3225.0
1.0;"monthly issuance";10/31/93 11:00 PM;4583.85;4648.629411764709;5.2368421052631575;"F";1361.0;"78";"7";900.0;24113.8;1133.0
1.0;"monthly issuance";11/1/93 11:00 PM;23301.194736842106;23483.497142857126;5.394736842105263;"F";3733.0;"54";"7";800.0;86407.1;3086.0
35.0;"monthly issuance";11/1/93 11:00 PM;23920.71578947368;24669.78285714284;5.473684210526316;"M";2724.0;"25";"7";800.0;73069.7;2250.0
1.0;"monthly issuance";11/2/93 11:00 PM;5890.88947368421;5979.129411764709;6.2105263157894735;"F";416.0;"68";"7";1000.0;34811.0;340.0
52.0;"monthly issuance";11/2/93 11:00 PM;39892.411764705874;43952.75999999999;9.176470588235293;"M";4916.0;"61";"7";600.0;130293.2;4079.0
1.0;"monthly issuance";11/3/93 11:00 PM;5893.002631578949;5434.188235294121;5.2368421052631575;"M";1014.0;"69";"7";800.0;43681.6;841.0
6.0;"monthly issuance";11/3/93 11:00 PM;11421.63157894737;11034.149999999994;5.526315789473684;"M";2747.0;"64";"7";1100.0;47569.9;2269.0
30.0;"monthly issuance";11/3/93 11:00 PM;23567.36052631579;22823.761111111096;5.631578947368421;"M";3465.0;"58";"7";900.0;93404.7;2867.0
68.0;"monthly issuance";11/3/93 11:00 PM;42085.894736842114;42047.95135135137;6.473684210526316;"F";4077.0;"45";"7";400.0;148513.1;3371.0
60.0;"monthly issuance";11/3/93 11:00 PM;3598.694736842105;3459.1882352941193;4.447368421052632;"F";625.0;"22";"7";1000.0;25403.4;520.0
10.0;"monthly issuance";11/4/93 11:00 PM;4540.1578947368425;4173.835294117649;4.631578947368421;"M";891.0;"69";"7";500.0;35695.1;743.0
10.0;"monthly issuance";11/4/93 11:00 PM;6545.002631578946;6811.952941176474;5.131578947368421;"F";4389.0;"74";"7";300.0;32596.0;3640.0
63.0;"monthly issuance";11/4/93 11:00 PM;11299.755555555554;13199.566666666666;5.111111111111111;"F";4056.0;"48";"7";800.0;41106.2;3354.0
64.0;"monthly issuance";11/4/93 11:00 PM;8836.452631578948;8421.455555555556;7.5;"F";129.0;"53";"7";1000.0;48159.2;107.0
55.0;"weekly issuance";11/5/93 11:00 PM;42622.01052631578;45152.08571428571;6.184210526315789;"M";294.0;"32";"7";900.0;144811.1;243.0
71.0;"monthly issuance";11/5/93 11:00 PM;13407.236842105265;12754.455555555547;5.342105263157895;"F";4446.0;"50";"7";900.0;66057.9;3687.0
73.0;"monthly issuance";11/6/93 11:00 PM;14664.352631578944;14093.78888888888;4.657894736842105;"F";2410.0;"27";"7";800.0;67356.8;1984.0
1.0;"monthly issuance";11/7/93 11:00 PM;3614.1499999999987;3529.445161290326;2.6578947368421053;"M";5030.0;"20";"7";700.0;66773.6;4173.0
74.0;"monthly issuance";11/7/93 11:00 PM;32584.784210526315;32919.751351351355;8.105263157894736;"F";3258.0;"40";"7";1100.0;81760.6;2700.0
73.0;"monthly issuance";11/7/93 11:00 PM;25330.423684210524;25261.511111111096;8.5;"M";2805.0;"36";"7";200.0;81180.9;2318.0
55.0;"monthly issuance";11/7/93 11:00 PM;23879.954545454544;23244.8;3.909090909090909;"M";9844.0;"55";"7";200.0;82549.0;7965.0
42.0;"monthly issuance";11/7/93 11:00 PM;5956.402631578948;5667.725714285717;6.157894736842105;"F";4054.0;"41";"7";900.0;32186.3;3352.0
70.0;"weekly issuance";11/7/93 11:00 PM;37988.98157894737;38020.18918918919;5.342105263157895;"M";5128.0;"37";"7";900.0;128337.7;4255.0
72.0;"monthly issuance";11/7/93 11:00 PM;21185.592105263157;21096.95555555554;5.7368421052631575;"F";87.0;"54";"7";400.0;67129.5;73.0
1.0;"monthly issuance";11/8/93 11:00 PM;16374.376315789472;16592.19428571428;8.078947368421053;"F";4763.0;"56";"7";1100.0;60914.4;3948.0
13.0;"monthly issuance";11/8/93 11:00 PM;19190.686842105268;18338.93888888888;5.394736842105263;"M";778.0;"60";"7";1100.0;86113.4;648.0
70.0;"monthly issuance";11/9/93 11:00 PM;17026.57368421053;16922.122222222213;4.894736842105263;"F";4448.0;"58";"7";1100.0;64954.8;3688.0
29.0;"monthly issuance";11/9/93 11:00 PM;22341.084210526315;21893.02162162161;5.578947368421052;"M";556.0;"54";"7";400.0;71315.3;462.0
1.0;"monthly issuance";11/9/93 11:00 PM;6789.3605263157915;7065.111764705886;4.7105263157894735;"F";3922.0;"72";"7";300.0;34313.9;3243.0
64.0;"monthly issuance";11/9/93 11:00 PM;66066.35555555555;66278.5882352941;9.277777777777779;"M";10636.0;"29";"7";400.0;148093.0;8625.0
47.0;"monthly issuance";11/10/93 11:00 PM;5148.0;4856.288235294121;4.7105263157894735;"F";391.0;"67";"7";1100.0;36467.9;321.0
23.0;"monthly issuance";11/10/93 11:00 PM;5966.192105263159;6287.569696969701;4.7105263157894735;"M";4282.0;"68";"7";1000.0;33619.3;3548.0
11.0;"monthly issuance";11/10/93 11:00 PM;17472.784210526323;17941.566666666655;4.868421052631579;"M";7234.0;"35";"7";200.0;64374.5;5984.0
3.0;"monthly issuance";11/10/93 11:00 PM;17281.089473684213;16353.83243243242;6.447368421052632;"F";3739.0;"44";"7";200.0;69495.2;3091.0
72.0;"monthly issuance";11/10/93 11:00 PM;7920.260526315788;7545.965714285718;5.657894736842105;"M";752.0;"56";"7";200.0;47746.3;626.0
47.0;"monthly issuance";11/10/93 11:00 PM;27086.99210526315;27013.227027027013;5.605263157894737;"F";1202.0;"20";"7";16823.9;92656.9;998.0
5.0;"monthly issuance";11/10/93 11:00 PM;36108.61052631578;38118.29142857143;5.0;"F";4020.0;"47";"7";-1409.4;145342.6;3326.0
76.0;"monthly issuance";11/10/93 11:00 PM;6821.413157894735;6917.251428571432;5.184210526315789;"F";2967.0;"39";"7";500.0;36948.1;2457.0
74.0;"monthly issuance";11/11/93 11:00 PM;6480.402631578947;5786.511764705886;5.2105263157894735;"F";3077.0;"66";"7";200.0;52121.6;2549.0
35.0;"monthly issuance";11/11/93 11:00 PM;6813.957894736842;6514.8764705882395;4.842105263157895;"M";2366.0;"70";"7";900.0;46913.0;1947.0
41.0;"monthly issuance";11/11/93 11:00 PM;15475.465789473683;15590.105555555543;6.315789473684211;"F";3305.0;"29";"7";800.0;52675.5;2738.0
1.0;"weekly issuance";11/11/93 11:00 PM;22636.000000000007;22404.54054054054;6.973684210526316;"F";2192.0;"44";"7";200.0;63673.3;1809.0
24.0;"monthly issuance";11/11/93 11:00 PM;6908.131578947368;6855.347058823533;4.868421052631579;"M";623.0;"75";"7";200.0;36853.9;519.0
61.0;"monthly issuance";11/12/93 11:00 PM;7768.960526315789;6984.870270270275;6.447368421052632;"M";3217.0;"23";"7";800.0;60472.8;2665.0
6.0;"weekly issuance";11/12/93 11:00 PM;24882.076315789465;24364.657894736843;5.315789473684211;"F";1335.0;"39";"7";300.0;141340.3;1114.0
1.0;"monthly issuance";11/12/93 11:00 PM;24245.336842105262;24235.183783783767;6.184210526315789;"M";11034.0;"28";"7";-2630.0;125039.0;8957.0
68.0;"monthly issuance";11/12/93 11:00 PM;3050.681578947368;2770.4787878787893;4.447368421052632;"F";2751.0;"43";"7";600.0;25640.9;2271.0
4.0;"monthly issuance";11/13/93 11:00 PM;14387.205263157895;13788.022222222215;7.7631578947368425;"F";238.0;"39";"7";400.0;66396.9;196.0
41.0;"monthly issuance";11/13/93 11:00 PM;3175.4447368421056;3151.6303030303043;5.421052631578948;"M";3892.0;"21";"7";800.0;21850.2;3218.0
74.0;"monthly issuance";11/13/93 11:00 PM;6694.34736842105;6667.377777777781;5.921052631578948;"M";4413.0;"23";"7";900.0;71837.1;3660.0
10.0;"monthly issuance";11/13/93 11:00 PM;7939.715789473681;7997.737142857144;6.0;"M";941.0;"65";"7";800.0;39664.9;787.0
1.0;"monthly issuance";11/13/93 11:00 PM;13766.171052631576;13233.43888888888;5.552631578947368;"M";4604.0;"32";"7";700.0;65842.4;3820.0
76.0;"monthly issuance";11/13/93 11:00 PM;27449.868421052633;28594.29444444443;6.184210526315789;"F";13406.0;"22";"7";-280.0;122065.4;10906.0
73.0;"monthly issuance";11/13/93 11:00 PM;3434.9342105263154;3367.2060606060622;4.5;"M";1101.0;"54";"7";800.0;20035.4;914.0
61.0;"monthly issuance";11/13/93 11:00 PM;63721.95789473684;65235.788888888885;8.25;"F";11886.0;"59";"7";800.0;151546.9;9656.0
60.0;"monthly issuance";11/14/93 11:00 PM;17780.857894736844;17565.994594594584;4.184210526315789;"F";2358.0;"54";"7";200.0;67942.9;1941.0
22.0;"monthly issuance";11/14/93 11:00 PM;17639.38684210526;16049.210810810799;7.315789473684211;"M";4364.0;"23";"7";1100.0;89890.6;3617.0
49.0;"monthly issuance";11/14/93 11:00 PM;26508.265789473684;26013.940540540527;5.105263157894737;"M";4076.0;"31";"7";439.9;79414.9;3370.0
56.0;"monthly issuance";11/14/93 11:00 PM;23701.48947368421;23686.751351351337;5.7368421052631575;"F";2018.0;"55";"7";500.0;68315.9;1664.0
29.0;"monthly issuance";11/15/93 11:00 PM;34903.515384615384;36776.98181818182;4.923076923076923;"M";5224.0;"51";"7";900.0;137087.2;4337.0
40.0;"monthly issuance";11/16/93 11:00 PM;5880.52105263158;5519.422857142861;5.315789473684211;"M";3088.0;"50";"7";400.0;38655.6;2557.0
31.0;"issuance after transaction";11/16/93 11:00 PM;30323.59230769231;31116.283333333336;5.0;"F";1851.0;"25";"7";-2564.7;112045.6;1527.0
57.0;"monthly issuance";11/16/93 11:00 PM;24797.82368421053;24140.26486486485;5.2368421052631575;"F";4749.0;"52";"7";1100.0;80634.6;3938.0
11.0;"monthly issuance";11/17/93 11:00 PM;6114.886842105264;5582.222857142861;6.315789473684211;"F";2047.0;"57";"7";900.0;42721.4;1686.0
60.0;"monthly issuance";11/17/93 11:00 PM;51618.85263157894;52307.066666666695;7.815789473684211;"F";13123.0;"22";"7";-2352.4;163268.3;10670.0
66.0;"monthly issuance";11/19/93 11:00 PM;16462.99473684211;15858.56216216215;7.2368421052631575;"M";4001.0;"44";"7";1100.0;56834.9;3309.0
5.0;"monthly issuance";11/19/93 11:00 PM;6266.252631578946;5461.751515151519;4.815789473684211;"M";3757.0;"78";"7";200.0;63635.9;3107.0
29.0;"monthly issuance";11/19/93 11:00 PM;22741.952631578944;29259.86666666667;3.8947368421052633;"F";10350.0;"39";"7";200.0;127508.6;8377.0
5.0;"monthly issuance";11/19/93 11:00 PM;17959.67631578947;17013.237837837827;5.631578947368421;"M";422.0;"54";"7";200.0;57296.7;345.0
1.0;"monthly issuance";11/20/93 11:00 PM;22532.715789473685;20434.64324324323;4.684210526315789;"M";598.0;"30";"7";1000.0;100577.6;498.0
39.0;"monthly issuance";11/20/93 11:00 PM;7276.331578947368;7018.737142857147;6.2894736842105265;"F";4309.0;"21";"7";800.0;35598.9;3571.0
1.0;"monthly issuance";11/20/93 11:00 PM;16453.791666666664;14901.836363636365;5.333333333333333;"F";7241.0;"43";"7";900.0;55816.0;5991.0
74.0;"monthly issuance";11/20/93 11:00 PM;6149.973684210526;5979.448484848488;4.868421052631579;"M";1354.0;"79";"7";400.0;44510.1;1128.0
66.0;"monthly issuance";11/20/93 11:00 PM;35394.18571428571;32348.028571428575;3.5;"M";12843.0;"47";"7";300.0;97912.7;10439.0
55.0;"monthly issuance";11/20/93 11:00 PM;6027.1657894736845;6074.539393939398;4.473684210526316;"F";1575.0;"77";"7";800.0;31250.0;1302.0
67.0;"weekly issuance";11/21/93 11:00 PM;10342.76;9800.0;2.7;"F";13260.0;"23";"7";800.0;78327.5;10788.0
31.0;"monthly issuance";11/21/93 11:00 PM;16905.715789473685;16085.605555555547;4.684210526315789;"M";5233.0;"33";"7";900.0;88283.1;4343.0
1.0;"monthly issuance";11/21/93 11:00 PM;8170.826315789474;7622.337142857145;4.7105263157894735;"F";2971.0;"23";"7";700.0;47844.9;2460.0
20.0;"monthly issuance";11/22/93 11:00 PM;10765.615789473683;10345.577777777773;7.0;"M";2345.0;"58";"7";1100.0;40704.2;1931.0
12.0;"monthly issuance";11/22/93 11:00 PM;31431.686486486484;34014.387500000004;4.621621621621622;"F";3589.0;"39";"7";500.0;143307.9;2972.0
66.0;"issuance after transaction";11/22/93 11:00 PM;55288.49736842106;54966.0;7.421052631578948;"M";1556.0;"50";"7";500.0;149932.5;1286.0
76.0;"monthly issuance";11/22/93 11:00 PM;4307.081578947367;4113.47878787879;5.2105263157894735;"M";1490.0;"72";"7";500.0;29722.9;1235.0
23.0;"monthly issuance";11/22/93 11:00 PM;7888.444736842104;7639.600000000004;5.052631578947368;"M";5283.0;"18";"7";1000.0;86052.3;4385.0
1.0;"monthly issuance";11/23/93 11:00 PM;7080.902631578947;6335.851428571433;5.2894736842105265;"F";9231.0;"28";"7";-1356.4;48275.9;7449.0
54.0;"monthly issuance";11/23/93 11:00 PM;12506.815789473685;12296.661111111105;5.2105263157894735;"M";656.0;"44";"7";900.0;57045.6;545.0
65.0;"monthly issuance";11/24/93 11:00 PM;19330.623684210525;20022.761111111093;4.657894736842105;"M";296.0;"26";"7";-890.0;121353.5;245.0
74.0;"monthly issuance";11/24/93 11:00 PM;4691.334210526317;4345.847058823531;5.552631578947368;"M";825.0;"23";"7";400.0;37504.3;688.0
66.0;"monthly issuance";11/25/93 11:00 PM;16235.142857142857;14271.766666666668;4.285714285714286;"M";210.0;"61";"7";500.0;57865.3;173.0
48.0;"monthly issuance";11/25/93 11:00 PM;6736.121052631577;6647.765714285719;5.7894736842105265;"M";13404.0;"34";"7";-2152.1;37847.9;10904.0
1.0;"monthly issuance";11/25/93 11:00 PM;32183.15;29660.31428571429;3.875;"F";9702.0;"49";"7";1000.0;83039.4;7844.0
26.0;"monthly issuance";11/25/93 11:00 PM;25449.173333333332;23364.4;5.9375;"M";7672.0;"47";"7";700.0;74199.5;6353.0
12.0;"monthly issuance";11/25/93 11:00 PM;9316.84210526316;8680.049999999997;4.5;"F";723.0;"43";"7";800.0;52004.0;604.0
1.0;"monthly issuance";11/25/93 11:00 PM;26345.278947368428;25703.456756756743;5.2105263157894735;"M";8217.0;"22";"7";-339.6;80509.0;6806.0
